ID,Predicted_Total
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Malaria,1.042009531552396
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Malaria,2.038513997194084
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Malaria,1.5661458247139022
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Malaria,1.2656385912108008
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Malaria,0.461373824577222
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Malaria,0.19697500747312485
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Malaria,0.4875638046860785
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Malaria,0.5693098786058168
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Malaria,1.0893065978262626
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Malaria,1.5680730625137413
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Malaria,0.6221691835508047
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Malaria,1.8030222189336877
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Schistosomiasis,1.7825400360243373
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Schistosomiasis,1.6395920812795342
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Schistosomiasis,1.6496706075989909
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Schistosomiasis,0.9535714825298919
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Schistosomiasis,0.8920055587380306
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Schistosomiasis,0.8105000276120643
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Schistosomiasis,1.3982294333280427
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Schistosomiasis,1.2173314691638564
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Schistosomiasis,0.25330371454378153
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Schistosomiasis,0.6312958077096528
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Schistosomiasis,0.6218202057008955
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Schistosomiasis,0.7443368987154393
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Typhoid,2.3124953167939495
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Typhoid,2.360514900775703
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Typhoid,3.4140345502521705
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Typhoid,2.327522624612698
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Typhoid,2.121504012653728
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Typhoid,3.009273927180077
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Typhoid,2.2630167343626644
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Typhoid,2.6477723816582825
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Typhoid,3.0191785024909694
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Typhoid,2.2243661362427183
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Typhoid,2.3159931400858436
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Typhoid,2.869190256754312
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_1_2023_Cholera,1.2111049547516648
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_2_2023_Cholera,1.218053196797311
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_3_2023_Cholera,0.48083585502253867
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_4_2023_Cholera,0.2570457571401997
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_5_2023_Cholera,0.6447918971948937
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_6_2023_Cholera,0.7928356374203147
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_7_2023_Cholera,1.264895662712148
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_8_2023_Cholera,0.5038331756044583
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_10_2023_Cholera,1.6671996639937885
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_11_2023_Cholera,0.958029944783242
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_12_2023_Cholera,0.5079410880127287
ID_1e0e8bde-3d9e-4846-8ad8-1fa3787d66e6_9_2023_Cholera,1.1960704386061516
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Diarrhea,1.0951851791512288
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Diarrhea,1.228676530105451
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Diarrhea,0.8830463289974868
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Diarrhea,0.7042724132034176
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Diarrhea,1.0991595969063321
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Diarrhea,0.9057360773135001
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Diarrhea,1.2055301007852661
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Diarrhea,0.9806875134503613
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Diarrhea,0.4727232104875572
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Diarrhea,0.7409678108868774
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Diarrhea,0.3846281013607261
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Diarrhea,1.309574568465288
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Dysentery,0.006931471805599453
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Dysentery,0.006931471805599453
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Dysentery,0.013862943611198907
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Dysentery,0.013862943611198907
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Dysentery,0.006931471805599453
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Dysentery,0.016094379124341
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Dysentery,0.0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Dysentery,0.0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Dysentery,0.016094379124341
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Dysentery,0.006931471805599453
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Dysentery,0.0488280192258637
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Dysentery,0.0
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Intestinal Worms,2.3133835036157335
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Intestinal Worms,2.6417770720793614
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Intestinal Worms,2.8032651163314455
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Intestinal Worms,2.489292977263102
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Intestinal Worms,2.504710777756431
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Intestinal Worms,2.254067662655654
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Intestinal Worms,2.695280363306581
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Intestinal Worms,1.9884534551794717
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Intestinal Worms,1.311477297223228
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Intestinal Worms,1.648768943392752
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Intestinal Worms,2.03365335439412
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Intestinal Worms,2.210924171947688
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Malaria,0.7596203163678658
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Malaria,1.0832272144656254
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Malaria,1.1530396360174888
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Malaria,0.8480251818390377
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Malaria,0.8341644380102267
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Malaria,0.6632204280941303
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Malaria,0.6640889543275961
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Malaria,0.17631819251880473
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Malaria,0.35891450600792724
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Malaria,0.2794267675705615
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Malaria,0.9078552933848628
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Malaria,0.8208868785254967
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Schistosomiasis,0.35533956278730955
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Schistosomiasis,0.35570323922901836
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Schistosomiasis,0.5480279978893158
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Schistosomiasis,0.5419566813342713
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Schistosomiasis,0.39390177981253954
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Schistosomiasis,0.4081539677493104
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Schistosomiasis,0.5041021790118394
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Schistosomiasis,0.9923019759890965
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Schistosomiasis,0.1819414735362048
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Schistosomiasis,0.10363440845928362
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Schistosomiasis,0.4338171881620457
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Schistosomiasis,0.551083914969724
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Typhoid,1.8625272217943813
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Typhoid,1.5575322551252742
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Typhoid,1.771586920833692
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Typhoid,1.4841938708577458
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Typhoid,1.497955054932865
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Typhoid,1.640325747289711
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Typhoid,1.1360552356907663
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Typhoid,0.943964982380674
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Typhoid,1.0510346290233228
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Typhoid,1.0631589795109444
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Typhoid,1.3365092205907763
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Typhoid,0.7539312260264207
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_1_2023_Cholera,0.8087506237630991
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_2_2023_Cholera,0.8882436750660748
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_3_2023_Cholera,0.5383652500767547
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_4_2023_Cholera,0.40687846136526146
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_5_2023_Cholera,0.6643291762875007
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_6_2023_Cholera,0.580801992433305
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_7_2023_Cholera,0.7751805677640091
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_8_2023_Cholera,0.5881141182739138
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_10_2023_Cholera,0.36422089205093927
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_11_2023_Cholera,0.4502452503965704
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_12_2023_Cholera,0.30362151481242583
ID_283f5ebc-25e8-45c0-b20b-f063d851dc2f_9_2023_Cholera,0.8311789901601243
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_1_2023_Diarrhea,1.82054541924071
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_2_2023_Diarrhea,2.789171980420075
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_3_2023_Diarrhea,3.2148353145366353
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_4_2023_Diarrhea,2.4484161490336045
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_5_2023_Diarrhea,1.908228607864978
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_6_2023_Diarrhea,1.9934583477311096
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_7_2023_Diarrhea,1.5482025698274215
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_8_2023_Diarrhea,2.141472185073303
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Diarrhea,3.208158166916753
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Diarrhea,3.488054378409674
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Diarrhea,3.250610401089846
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_9_2023_Diarrhea,2.2424990805834013
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_1_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_2_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_3_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_4_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_5_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_6_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_7_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_8_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_9_2023_Dysentery,0.0
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_1_2023_Intestinal Worms,4.788902743548881
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_2_2023_Intestinal Worms,4.4543609555543675
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_3_2023_Intestinal Worms,4.025451084673275
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_4_2023_Intestinal Worms,4.3075266294354195
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_5_2023_Intestinal Worms,4.263107891585358
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_6_2023_Intestinal Worms,4.104861526630934
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_7_2023_Intestinal Worms,3.7840766619816435
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_8_2023_Intestinal Worms,3.7606728777392187
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Intestinal Worms,3.3842083278226833
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Intestinal Worms,3.159634726573695
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Intestinal Worms,3.3685703505378672
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_9_2023_Intestinal Worms,3.0805730848208595
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_1_2023_Malaria,1.8178453187571149
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_2_2023_Malaria,0.6547832205059201
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_3_2023_Malaria,1.4589862421553845
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_4_2023_Malaria,1.4609757369141176
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_5_2023_Malaria,1.6939934253809854
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_6_2023_Malaria,1.2993995022632148
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_7_2023_Malaria,2.0269814326507434
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_8_2023_Malaria,1.2682758628050452
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Malaria,1.2516814905458282
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Malaria,1.2673288542619647
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Malaria,1.4245628948317304
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_9_2023_Malaria,1.3640986906799983
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_1_2023_Schistosomiasis,0.6591464918771222
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_2_2023_Schistosomiasis,0.7245420691858184
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_3_2023_Schistosomiasis,0.8817652825365744
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_4_2023_Schistosomiasis,0.8059061114750176
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_5_2023_Schistosomiasis,0.2936476489618531
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_6_2023_Schistosomiasis,0.6665991236941115
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_7_2023_Schistosomiasis,0.8052285598061006
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_8_2023_Schistosomiasis,0.8943327473754136
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Schistosomiasis,0.43708925475411603
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Schistosomiasis,0.12306750213283618
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Schistosomiasis,0.5135855839595334
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_9_2023_Schistosomiasis,0.8175489047068722
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_1_2023_Typhoid,3.1544540258930476
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_2_2023_Typhoid,2.5879060464133294
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_3_2023_Typhoid,3.5478785419913184
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_4_2023_Typhoid,3.683748001205792
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_5_2023_Typhoid,3.0651055326774883
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_6_2023_Typhoid,3.1257900997072237
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_7_2023_Typhoid,2.853546435570219
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_8_2023_Typhoid,2.4631339516115003
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Typhoid,0.7092210933167992
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Typhoid,1.2178375483361605
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Typhoid,2.3422726224119677
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_9_2023_Typhoid,0.5188887452742807
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_1_2023_Cholera,1.82054541924071
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_2_2023_Cholera,2.789171980420075
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_3_2023_Cholera,3.2148353145366353
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_4_2023_Cholera,2.4484161490336045
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_5_2023_Cholera,1.890311013172697
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_6_2023_Cholera,1.9934583477311096
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_7_2023_Cholera,1.5482025698274215
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_8_2023_Cholera,2.141472185073303
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_10_2023_Cholera,3.208158166916753
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_11_2023_Cholera,3.488054378409674
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_12_2023_Cholera,3.250610401089846
ID_2cdf865f-07a9-428f-a5c5-fa19cdf03a49_9_2023_Cholera,2.2424990805834013
ID_309b6f8a-c625-4efd-891a-c2d654984998_1_2023_Diarrhea,0.7204564485720902
ID_309b6f8a-c625-4efd-891a-c2d654984998_2_2023_Diarrhea,1.1390254722893562
ID_309b6f8a-c625-4efd-891a-c2d654984998_3_2023_Diarrhea,1.2866883627121626
ID_309b6f8a-c625-4efd-891a-c2d654984998_4_2023_Diarrhea,0.7206181494468887
ID_309b6f8a-c625-4efd-891a-c2d654984998_5_2023_Diarrhea,0.9520953803249036
ID_309b6f8a-c625-4efd-891a-c2d654984998_6_2023_Diarrhea,0.3816760800504166
ID_309b6f8a-c625-4efd-891a-c2d654984998_7_2023_Diarrhea,1.073561758592789
ID_309b6f8a-c625-4efd-891a-c2d654984998_8_2023_Diarrhea,1.1508348527052192
ID_309b6f8a-c625-4efd-891a-c2d654984998_10_2023_Diarrhea,0.41407060590564343
ID_309b6f8a-c625-4efd-891a-c2d654984998_11_2023_Diarrhea,0.3268428198083883
ID_309b6f8a-c625-4efd-891a-c2d654984998_12_2023_Diarrhea,1.2650708717196484
ID_309b6f8a-c625-4efd-891a-c2d654984998_9_2023_Diarrhea,1.0429645491163209
ID_309b6f8a-c625-4efd-891a-c2d654984998_1_2023_Dysentery,0.30394243942359567
ID_309b6f8a-c625-4efd-891a-c2d654984998_2_2023_Dysentery,0.3316683266459935
ID_309b6f8a-c625-4efd-891a-c2d654984998_3_2023_Dysentery,0.9601616864491902
ID_309b6f8a-c625-4efd-891a-c2d654984998_4_2023_Dysentery,1.229980615700046
ID_309b6f8a-c625-4efd-891a-c2d654984998_5_2023_Dysentery,0.9578381921936037
ID_309b6f8a-c625-4efd-891a-c2d654984998_6_2023_Dysentery,0.46873428272381207
ID_309b6f8a-c625-4efd-891a-c2d654984998_7_2023_Dysentery,0.45225594286571646
ID_309b6f8a-c625-4efd-891a-c2d654984998_8_2023_Dysentery,1.9654821214123959
ID_309b6f8a-c625-4efd-891a-c2d654984998_10_2023_Dysentery,2.25522306831477
ID_309b6f8a-c625-4efd-891a-c2d654984998_11_2023_Dysentery,1.9482340824147297
ID_309b6f8a-c625-4efd-891a-c2d654984998_12_2023_Dysentery,1.9410186158639133
ID_309b6f8a-c625-4efd-891a-c2d654984998_9_2023_Dysentery,2.150594320885604
ID_309b6f8a-c625-4efd-891a-c2d654984998_1_2023_Intestinal Worms,2.108201571522167
ID_309b6f8a-c625-4efd-891a-c2d654984998_2_2023_Intestinal Worms,2.2204345677832227
ID_309b6f8a-c625-4efd-891a-c2d654984998_3_2023_Intestinal Worms,2.565860642336785
ID_309b6f8a-c625-4efd-891a-c2d654984998_4_2023_Intestinal Worms,2.4300189587962255
ID_309b6f8a-c625-4efd-891a-c2d654984998_5_2023_Intestinal Worms,3.0079828687024754
ID_309b6f8a-c625-4efd-891a-c2d654984998_6_2023_Intestinal Worms,2.5992436357880075
ID_309b6f8a-c625-4efd-891a-c2d654984998_7_2023_Intestinal Worms,2.6446984066678625
ID_309b6f8a-c625-4efd-891a-c2d654984998_8_2023_Intestinal Worms,2.61117447630784
ID_309b6f8a-c625-4efd-891a-c2d654984998_10_2023_Intestinal Worms,2.986802822387771
ID_309b6f8a-c625-4efd-891a-c2d654984998_11_2023_Intestinal Worms,2.7092719622748067
ID_309b6f8a-c625-4efd-891a-c2d654984998_12_2023_Intestinal Worms,3.4352017959077883
ID_309b6f8a-c625-4efd-891a-c2d654984998_9_2023_Intestinal Worms,2.7560302658623055
ID_309b6f8a-c625-4efd-891a-c2d654984998_1_2023_Malaria,0.8568813032372238
ID_309b6f8a-c625-4efd-891a-c2d654984998_2_2023_Malaria,1.1678004250908602
ID_309b6f8a-c625-4efd-891a-c2d654984998_3_2023_Malaria,0.9513184351059735
ID_309b6f8a-c625-4efd-891a-c2d654984998_4_2023_Malaria,0.22024255768048934
ID_309b6f8a-c625-4efd-891a-c2d654984998_5_2023_Malaria,0.2113899709411784
ID_309b6f8a-c625-4efd-891a-c2d654984998_6_2023_Malaria,0.9673091864057105
ID_309b6f8a-c625-4efd-891a-c2d654984998_7_2023_Malaria,0.9844011224393777
ID_309b6f8a-c625-4efd-891a-c2d654984998_8_2023_Malaria,1.038236200148917
ID_309b6f8a-c625-4efd-891a-c2d654984998_10_2023_Malaria,1.0239998352218525
ID_309b6f8a-c625-4efd-891a-c2d654984998_11_2023_Malaria,0.7679070226214211
ID_309b6f8a-c625-4efd-891a-c2d654984998_12_2023_Malaria,1.2212087528381077
ID_309b6f8a-c625-4efd-891a-c2d654984998_9_2023_Malaria,1.1646191097307037
ID_309b6f8a-c625-4efd-891a-c2d654984998_1_2023_Schistosomiasis,0.5063391450145709
ID_309b6f8a-c625-4efd-891a-c2d654984998_2_2023_Schistosomiasis,0.4553056980925657
ID_309b6f8a-c625-4efd-891a-c2d654984998_3_2023_Schistosomiasis,0.612907310568233
ID_309b6f8a-c625-4efd-891a-c2d654984998_4_2023_Schistosomiasis,0.6440550582548653
ID_309b6f8a-c625-4efd-891a-c2d654984998_5_2023_Schistosomiasis,0.7605727884169754
ID_309b6f8a-c625-4efd-891a-c2d654984998_6_2023_Schistosomiasis,0.7725971354885697
ID_309b6f8a-c625-4efd-891a-c2d654984998_7_2023_Schistosomiasis,0.8596875381085474
ID_309b6f8a-c625-4efd-891a-c2d654984998_8_2023_Schistosomiasis,0.9452239603118732
ID_309b6f8a-c625-4efd-891a-c2d654984998_10_2023_Schistosomiasis,0.6010863699915294
